Country,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Korea,2025-03-01 19:00:00,2025-03-01 19:00:00,95950.0
Korea,2025-03-01 20:00:00,2025-03-01 20:00:00,95920.0
Korea,2025-03-01 21:00:00,2025-03-01 21:00:00,86260.0
Korea,2025-03-01 22:00:00,2025-03-01 22:00:00,95610.0
Korea,2025-03-01 23:00:00,2025-03-01 23:00:00,86260.0
Korea,2025-03-02 00:00:00,2025-03-02 00:00:00,84900.0
Korea,2025-03-02 01:00:00,2025-03-02 01:00:00,82370.0
Korea,2025-03-02 02:00:00,2025-03-02 02:00:00,79490.0
Korea,2025-03-02 03:00:00,2025-03-02 03:00:00,79490.0
Korea,2025-03-02 04:00:00,2025-03-02 04:00:00,79490.0
Korea,2025-03-02 05:00:00,2025-03-02 05:00:00,79490.0
Korea,2025-03-02 06:00:00,2025-03-02 06:00:00,80180.0
Korea,2025-03-02 07:00:00,2025-03-02 07:00:00,81490.0
Korea,2025-03-02 08:00:00,2025-03-02 08:00:00,81060.0
Korea,2025-03-02 09:00:00,2025-03-02 09:00:00,79490.0
Korea,2025-03-02 10:00:00,2025-03-02 10:00:00,79530.0
Korea,2025-03-02 11:00:00,2025-03-02 11:00:00,79530.0
Korea,2025-03-02 12:00:00,2025-03-02 12:00:00,79490.0
Korea,2025-03-02 13:00:00,2025-03-02 13:00:00,79490.0
Korea,2025-03-02 14:00:00,2025-03-02 14:00:00,79490.0
Korea,2025-03-02 15:00:00,2025-03-02 15:00:00,80180.0
Korea,2025-03-02 16:00:00,2025-03-02 16:00:00,82370.0
Korea,2025-03-02 17:00:00,2025-03-02 17:00:00,86260.0
Korea,2025-03-02 18:00:00,2025-03-02 18:00:00,86260.0
Korea,2025-03-02 19:00:00,2025-03-02 19:00:00,86260.0
Korea,2025-03-02 20:00:00,2025-03-02 20:00:00,86260.0
Korea,2025-03-02 21:00:00,2025-03-02 21:00:00,86260.0
Korea,2025-03-02 22:00:00,2025-03-02 22:00:00,86260.0
Korea,2025-03-02 23:00:00,2025-03-02 23:00:00,86260.0
Korea,2025-03-03 00:00:00,2025-03-03 00:00:00,81320.0
Korea,2025-03-03 01:00:00,2025-03-03 01:00:00,79490.0
Korea,2025-03-03 02:00:00,2025-03-03 02:00:00,79490.0
Korea,2025-03-03 03:00:00,2025-03-03 03:00:00,79490.0
Korea,2025-03-03 04:00:00,2025-03-03 04:00:00,79490.0
Korea,2025-03-03 05:00:00,2025-03-03 05:00:00,79490.0
Korea,2025-03-03 06:00:00,2025-03-03 06:00:00,81760.0
Korea,2025-03-03 07:00:00,2025-03-03 07:00:00,83210.0
Korea,2025-03-03 08:00:00,2025-03-03 08:00:00,95610.0
Korea,2025-03-03 09:00:00,2025-03-03 09:00:00,113260.0
Korea,2025-03-03 10:00:00,2025-03-03 10:00:00,113260.0
Korea,2025-03-03 11:00:00,2025-03-03 11:00:00,114750.0
Korea,2025-03-03 12:00:00,2025-03-03 12:00:00,114750.0
Korea,2025-03-03 13:00:00,2025-03-03 13:00:00,114750.0
Korea,2025-03-03 14:00:00,2025-03-03 14:00:00,114750.0
Korea,2025-03-03 15:00:00,2025-03-03 15:00:00,114750.0
Korea,2025-03-03 16:00:00,2025-03-03 16:00:00,114180.0
Korea,2025-03-03 17:00:00,2025-03-03 17:00:00,114290.0
Korea,2025-03-03 18:00:00,2025-03-03 18:00:00,114070.0
Korea,2025-03-03 19:00:00,2025-03-03 19:00:00,112980.0
Korea,2025-03-03 20:00:00,2025-03-03 20:00:00,98410.0
Korea,2025-03-03 21:00:00,2025-03-03 21:00:00,97480.0
Korea,2025-03-03 22:00:00,2025-03-03 22:00:00,95610.0
Korea,2025-03-03 23:00:00,2025-03-03 23:00:00,94070.0
Korea,2025-03-04 00:00:00,2025-03-04 00:00:00,83190.0
Korea,2025-03-04 01:00:00,2025-03-04 01:00:00,83190.0
Korea,2025-03-04 02:00:00,2025-03-04 02:00:00,83190.0
Korea,2025-03-04 03:00:00,2025-03-04 03:00:00,83190.0
Korea,2025-03-04 04:00:00,2025-03-04 04:00:00,83190.0
Korea,2025-03-04 05:00:00,2025-03-04 05:00:00,83190.0
Korea,2025-03-04 06:00:00,2025-03-04 06:00:00,83190.0
Korea,2025-03-04 07:00:00,2025-03-04 07:00:00,97690.0
Korea,2025-03-04 08:00:00,2025-03-04 08:00:00,113650.0
Korea,2025-03-04 09:00:00,2025-03-04 09:00:00,152840.0
Korea,2025-03-04 10:00:00,2025-03-04 10:00:00,149920.0
Korea,2025-03-04 11:00:00,2025-03-04 11:00:00,131280.0
Korea,2025-03-04 12:00:00,2025-03-04 12:00:00,129900.0
Korea,2025-03-04 13:00:00,2025-03-04 13:00:00,131280.0
Korea,2025-03-04 14:00:00,2025-03-04 14:00:00,129900.0
Korea,2025-03-04 15:00:00,2025-03-04 15:00:00,129520.0
Korea,2025-03-04 16:00:00,2025-03-04 16:00:00,125750.0
Korea,2025-03-04 17:00:00,2025-03-04 17:00:00,113400.0
Korea,2025-03-04 18:00:00,2025-03-04 18:00:00,113560.0
Korea,2025-03-04 19:00:00,2025-03-04 19:00:00,113560.0
Korea,2025-03-04 20:00:00,2025-03-04 20:00:00,134850.0
Korea,2025-03-04 21:00:00,2025-03-04 21:00:00,109320.0
Korea,2025-03-04 22:00:00,2025-03-04 22:00:00,110220.0
Korea,2025-03-04 23:00:00,2025-03-04 23:00:00,97690.0
Korea,2025-03-05 00:00:00,2025-03-05 00:00:00,96240.0
Korea,2025-03-05 01:00:00,2025-03-05 01:00:00,85510.0
Korea,2025-03-05 02:00:00,2025-03-05 02:00:00,85510.0
Korea,2025-03-05 03:00:00,2025-03-05 03:00:00,85510.0
Korea,2025-03-05 04:00:00,2025-03-05 04:00:00,85510.0
Korea,2025-03-05 05:00:00,2025-03-05 05:00:00,85510.0
Korea,2025-03-05 06:00:00,2025-03-05 06:00:00,96900.0
Korea,2025-03-05 07:00:00,2025-03-05 07:00:00,113060.0
Korea,2025-03-05 08:00:00,2025-03-05 08:00:00,129050.0
Korea,2025-03-05 09:00:00,2025-03-05 09:00:00,147990.0
Korea,2025-03-05 10:00:00,2025-03-05 10:00:00,149570.0
Korea,2025-03-05 11:00:00,2025-03-05 11:00:00,131870.0
Korea,2025-03-05 12:00:00,2025-03-05 12:00:00,128980.0
Korea,2025-03-05 13:00:00,2025-03-05 13:00:00,131550.0
Korea,2025-03-05 14:00:00,2025-03-05 14:00:00,131280.0
Korea,2025-03-05 15:00:00,2025-03-05 15:00:00,127290.0
Korea,2025-03-05 16:00:00,2025-03-05 16:00:00,122440.0
Korea,2025-03-05 17:00:00,2025-03-05 17:00:00,121470.0
Korea,2025-03-05 18:00:00,2025-03-05 18:00:00,121610.0
Korea,2025-03-05 19:00:00,2025-03-05 19:00:00,122260.0
Korea,2025-03-05 20:00:00,2025-03-05 20:00:00,134160.0
Korea,2025-03-05 21:00:00,2025-03-05 21:00:00,113650.0
Korea,2025-03-05 22:00:00,2025-03-05 22:00:00,111890.0
Korea,2025-03-05 23:00:00,2025-03-05 23:00:00,112420.0
Korea,2025-03-06 00:00:00,2025-03-06 00:00:00,96150.0
Korea,2025-03-06 01:00:00,2025-03-06 01:00:00,85900.0
Korea,2025-03-06 02:00:00,2025-03-06 02:00:00,85620.0
Korea,2025-03-06 03:00:00,2025-03-06 03:00:00,85620.0
Korea,2025-03-06 04:00:00,2025-03-06 04:00:00,85620.0
Korea,2025-03-06 05:00:00,2025-03-06 05:00:00,85900.0
Korea,2025-03-06 06:00:00,2025-03-06 06:00:00,96900.0
Korea,2025-03-06 07:00:00,2025-03-06 07:00:00,97840.0
Korea,2025-03-06 08:00:00,2025-03-06 08:00:00,113970.0
Korea,2025-03-06 09:00:00,2025-03-06 09:00:00,130220.0
Korea,2025-03-06 10:00:00,2025-03-06 10:00:00,151390.0
Korea,2025-03-06 11:00:00,2025-03-06 11:00:00,130220.0
Korea,2025-03-06 12:00:00,2025-03-06 12:00:00,112540.0
Korea,2025-03-06 13:00:00,2025-03-06 13:00:00,113370.0
Korea,2025-03-06 14:00:00,2025-03-06 14:00:00,113790.0
Korea,2025-03-06 15:00:00,2025-03-06 15:00:00,113360.0
Korea,2025-03-06 16:00:00,2025-03-06 16:00:00,113940.0
Korea,2025-03-06 17:00:00,2025-03-06 17:00:00,113950.0
Korea,2025-03-06 18:00:00,2025-03-06 18:00:00,113960.0
Korea,2025-03-06 19:00:00,2025-03-06 19:00:00,113080.0
Korea,2025-03-06 20:00:00,2025-03-06 20:00:00,101110.0
Korea,2025-03-06 21:00:00,2025-03-06 21:00:00,97840.0
Korea,2025-03-06 22:00:00,2025-03-06 22:00:00,97840.0
Korea,2025-03-06 23:00:00,2025-03-06 23:00:00,97840.0
Korea,2025-03-07 00:00:00,2025-03-07 00:00:00,94020.0
Korea,2025-03-07 01:00:00,2025-03-07 01:00:00,85510.0
Korea,2025-03-07 02:00:00,2025-03-07 02:00:00,85510.0
Korea,2025-03-07 03:00:00,2025-03-07 03:00:00,85510.0
Korea,2025-03-07 04:00:00,2025-03-07 04:00:00,85510.0
Korea,2025-03-07 05:00:00,2025-03-07 05:00:00,88920.0
Korea,2025-03-07 06:00:00,2025-03-07 06:00:00,96900.0
Korea,2025-03-07 07:00:00,2025-03-07 07:00:00,109570.0
Korea,2025-03-07 08:00:00,2025-03-07 08:00:00,121700.0
Korea,2025-03-07 09:00:00,2025-03-07 09:00:00,130220.0
Korea,2025-03-07 10:00:00,2025-03-07 10:00:00,130220.0
Korea,2025-03-07 11:00:00,2025-03-07 11:00:00,130210.0
Korea,2025-03-07 12:00:00,2025-03-07 12:00:00,111960.0
Korea,2025-03-07 13:00:00,2025-03-07 13:00:00,130220.0
Korea,2025-03-07 14:00:00,2025-03-07 14:00:00,130210.0
Korea,2025-03-07 15:00:00,2025-03-07 15:00:00,130220.0
Korea,2025-03-07 16:00:00,2025-03-07 16:00:00,130220.0
Korea,2025-03-07 17:00:00,2025-03-07 17:00:00,113950.0
Korea,2025-03-07 18:00:00,2025-03-07 18:00:00,113220.0
Korea,2025-03-07 19:00:00,2025-03-07 19:00:00,113230.0
Korea,2025-03-07 20:00:00,2025-03-07 20:00:00,111380.0
Korea,2025-03-07 21:00:00,2025-03-07 21:00:00,110680.0
Korea,2025-03-07 22:00:00,2025-03-07 22:00:00,110790.0
Korea,2025-03-07 23:00:00,2025-03-07 23:00:00,97840.0
Korea,2025-03-08 00:00:00,2025-03-08 00:00:00,129320.0
Korea,2025-03-08 01:00:00,2025-03-08 01:00:00,122960.0
Korea,2025-03-08 02:00:00,2025-03-08 02:00:00,123270.0
Korea,2025-03-08 03:00:00,2025-03-08 03:00:00,122770.0
Korea,2025-03-08 04:00:00,2025-03-08 04:00:00,123270.0
Korea,2025-03-08 05:00:00,2025-03-08 05:00:00,122690.0
Korea,2025-03-08 06:00:00,2025-03-08 06:00:00,123260.0
Korea,2025-03-08 07:00:00,2025-03-08 07:00:00,123220.0
Korea,2025-03-08 08:00:00,2025-03-08 08:00:00,114140.0
Korea,2025-03-08 09:00:00,2025-03-08 09:00:00,96990.0
Korea,2025-03-08 10:00:00,2025-03-08 10:00:00,114290.0
Korea,2025-03-08 11:00:00,2025-03-08 11:00:00,114270.0
Korea,2025-03-08 12:00:00,2025-03-08 12:00:00,114260.0
Korea,2025-03-08 13:00:00,2025-03-08 13:00:00,96990.0
Korea,2025-03-08 14:00:00,2025-03-08 14:00:00,96570.0
Korea,2025-03-08 15:00:00,2025-03-08 15:00:00,96540.0
Korea,2025-03-08 16:00:00,2025-03-08 16:00:00,96510.0
Korea,2025-03-08 17:00:00,2025-03-08 17:00:00,96990.0
Korea,2025-03-08 18:00:00,2025-03-08 18:00:00,122870.0
Korea,2025-03-08 19:00:00,2025-03-08 19:00:00,123160.0
Korea,2025-03-08 20:00:00,2025-03-08 20:00:00,123000.0
Korea,2025-03-08 21:00:00,2025-03-08 21:00:00,122750.0
Korea,2025-03-08 22:00:00,2025-03-08 22:00:00,140440.0
Korea,2025-03-08 23:00:00,2025-03-08 23:00:00,140440.0
Korea,2025-03-09 00:00:00,2025-03-09 00:00:00,154760.0
Korea,2025-03-09 01:00:00,2025-03-09 01:00:00,97600.0
Korea,2025-03-09 02:00:00,2025-03-09 02:00:00,89370.0
Korea,2025-03-09 03:00:00,2025-03-09 03:00:00,97600.0
Korea,2025-03-09 04:00:00,2025-03-09 04:00:00,113960.0
Korea,2025-03-09 05:00:00,2025-03-09 05:00:00,143080.0
Korea,2025-03-09 06:00:00,2025-03-09 06:00:00,114740.0
Korea,2025-03-09 07:00:00,2025-03-09 07:00:00,96670.0
Korea,2025-03-09 08:00:00,2025-03-09 08:00:00,78490.0
Korea,2025-03-09 09:00:00,2025-03-09 09:00:00,77770.0
Korea,2025-03-09 10:00:00,2025-03-09 10:00:00,0.0
Korea,2025-03-09 11:00:00,2025-03-09 11:00:00,0.0
Korea,2025-03-09 12:00:00,2025-03-09 12:00:00,0.0
Korea,2025-03-09 13:00:00,2025-03-09 13:00:00,0.0
Korea,2025-03-09 14:00:00,2025-03-09 14:00:00,0.0
Korea,2025-03-09 15:00:00,2025-03-09 15:00:00,79290.0
Korea,2025-03-09 16:00:00,2025-03-09 16:00:00,95610.0
Korea,2025-03-09 17:00:00,2025-03-09 17:00:00,122910.0
Korea,2025-03-09 18:00:00,2025-03-09 18:00:00,146460.0
Korea,2025-03-09 19:00:00,2025-03-09 19:00:00,143360.0
Korea,2025-03-09 20:00:00,2025-03-09 20:00:00,141310.0
Korea,2025-03-09 21:00:00,2025-03-09 21:00:00,145650.0
Korea,2025-03-09 22:00:00,2025-03-09 22:00:00,141310.0
Korea,2025-03-09 23:00:00,2025-03-09 23:00:00,145770.0
Korea,2025-03-10 00:00:00,2025-03-10 00:00:00,113110.0
Korea,2025-03-10 01:00:00,2025-03-10 01:00:00,99730.0
Korea,2025-03-10 02:00:00,2025-03-10 02:00:00,97020.0
Korea,2025-03-10 03:00:00,2025-03-10 03:00:00,97020.0
Korea,2025-03-10 04:00:00,2025-03-10 04:00:00,97020.0
Korea,2025-03-10 05:00:00,2025-03-10 05:00:00,99730.0
Korea,2025-03-10 06:00:00,2025-03-10 06:00:00,113110.0
Korea,2025-03-10 07:00:00,2025-03-10 07:00:00,133460.0
Korea,2025-03-10 08:00:00,2025-03-10 08:00:00,144670.0
Korea,2025-03-10 09:00:00,2025-03-10 09:00:00,147130.0
Korea,2025-03-10 10:00:00,2025-03-10 10:00:00,128740.0
Korea,2025-03-10 11:00:00,2025-03-10 11:00:00,113940.0
Korea,2025-03-10 12:00:00,2025-03-10 12:00:00,112180.0
Korea,2025-03-10 13:00:00,2025-03-10 13:00:00,112270.0
Korea,2025-03-10 14:00:00,2025-03-10 14:00:00,112880.0
Korea,2025-03-10 15:00:00,2025-03-10 15:00:00,113940.0
Korea,2025-03-10 16:00:00,2025-03-10 16:00:00,113940.0
Korea,2025-03-10 17:00:00,2025-03-10 17:00:00,113940.0
Korea,2025-03-10 18:00:00,2025-03-10 18:00:00,114030.0
Korea,2025-03-10 19:00:00,2025-03-10 19:00:00,121610.0
Korea,2025-03-10 20:00:00,2025-03-10 20:00:00,114030.0
Korea,2025-03-10 21:00:00,2025-03-10 21:00:00,114030.0
Korea,2025-03-10 22:00:00,2025-03-10 22:00:00,112160.0
Korea,2025-03-10 23:00:00,2025-03-10 23:00:00,113900.0
Korea,2025-03-11 00:00:00,2025-03-11 00:00:00,96020.0
Korea,2025-03-11 01:00:00,2025-03-11 01:00:00,87230.0
Korea,2025-03-11 02:00:00,2025-03-11 02:00:00,84700.0
Korea,2025-03-11 03:00:00,2025-03-11 03:00:00,83440.0
Korea,2025-03-11 04:00:00,2025-03-11 04:00:00,84700.0
Korea,2025-03-11 05:00:00,2025-03-11 05:00:00,87230.0
Korea,2025-03-11 06:00:00,2025-03-11 06:00:00,96440.0
Korea,2025-03-11 07:00:00,2025-03-11 07:00:00,113600.0
Korea,2025-03-11 08:00:00,2025-03-11 08:00:00,130220.0
Korea,2025-03-11 09:00:00,2025-03-11 09:00:00,137560.0
Korea,2025-03-11 10:00:00,2025-03-11 10:00:00,130210.0
Korea,2025-03-11 11:00:00,2025-03-11 11:00:00,130210.0
Korea,2025-03-11 12:00:00,2025-03-11 12:00:00,126840.0
Korea,2025-03-11 13:00:00,2025-03-11 13:00:00,130220.0
Korea,2025-03-11 14:00:00,2025-03-11 14:00:00,130220.0
Korea,2025-03-11 15:00:00,2025-03-11 15:00:00,130220.0
Korea,2025-03-11 16:00:00,2025-03-11 16:00:00,137540.0
Korea,2025-03-11 17:00:00,2025-03-11 17:00:00,137280.0
Korea,2025-03-11 18:00:00,2025-03-11 18:00:00,136590.0
Korea,2025-03-11 19:00:00,2025-03-11 19:00:00,136520.0
Korea,2025-03-11 20:00:00,2025-03-11 20:00:00,111360.0
Korea,2025-03-11 21:00:00,2025-03-11 21:00:00,95890.0
Korea,2025-03-11 22:00:00,2025-03-11 22:00:00,95890.0
Korea,2025-03-11 23:00:00,2025-03-11 23:00:00,95940.0
Korea,2025-03-12 00:00:00,2025-03-12 00:00:00,103520.0
Korea,2025-03-12 01:00:00,2025-03-12 01:00:00,89800.0
Korea,2025-03-12 02:00:00,2025-03-12 02:00:00,89800.0
Korea,2025-03-12 03:00:00,2025-03-12 03:00:00,89580.0
Korea,2025-03-12 04:00:00,2025-03-12 04:00:00,89800.0
Korea,2025-03-12 05:00:00,2025-03-12 05:00:00,89800.0
Korea,2025-03-12 06:00:00,2025-03-12 06:00:00,97930.0
Korea,2025-03-12 07:00:00,2025-03-12 07:00:00,121610.0
Korea,2025-03-12 08:00:00,2025-03-12 08:00:00,132070.0
Korea,2025-03-12 09:00:00,2025-03-12 09:00:00,141960.0
Korea,2025-03-12 10:00:00,2025-03-12 10:00:00,152290.0
Korea,2025-03-12 11:00:00,2025-03-12 11:00:00,130210.0
Korea,2025-03-12 12:00:00,2025-03-12 12:00:00,128970.0
Korea,2025-03-12 13:00:00,2025-03-12 13:00:00,130220.0
Korea,2025-03-12 14:00:00,2025-03-12 14:00:00,128970.0
Korea,2025-03-12 15:00:00,2025-03-12 15:00:00,128970.0
Korea,2025-03-12 16:00:00,2025-03-12 16:00:00,128970.0
Korea,2025-03-12 17:00:00,2025-03-12 17:00:00,125900.0
Korea,2025-03-12 18:00:00,2025-03-12 18:00:00,125900.0
Korea,2025-03-12 19:00:00,2025-03-12 19:00:00,122920.0
Korea,2025-03-12 20:00:00,2025-03-12 20:00:00,121610.0
Korea,2025-03-12 21:00:00,2025-03-12 21:00:00,121610.0
Korea,2025-03-12 22:00:00,2025-03-12 22:00:00,113250.0
Korea,2025-03-12 23:00:00,2025-03-12 23:00:00,112470.0
Korea,2025-03-13 00:00:00,2025-03-13 00:00:00,91370.0
Korea,2025-03-13 01:00:00,2025-03-13 01:00:00,85120.0
Korea,2025-03-13 02:00:00,2025-03-13 02:00:00,82920.0
Korea,2025-03-13 03:00:00,2025-03-13 03:00:00,82590.0
Korea,2025-03-13 04:00:00,2025-03-13 04:00:00,83850.0
Korea,2025-03-13 05:00:00,2025-03-13 05:00:00,89990.0
Korea,2025-03-13 06:00:00,2025-03-13 06:00:00,109570.0
Korea,2025-03-13 07:00:00,2025-03-13 07:00:00,111440.0
Korea,2025-03-13 08:00:00,2025-03-13 08:00:00,116830.0
Korea,2025-03-13 09:00:00,2025-03-13 09:00:00,116810.0
Korea,2025-03-13 10:00:00,2025-03-13 10:00:00,116790.0
Korea,2025-03-13 11:00:00,2025-03-13 11:00:00,115060.0
Korea,2025-03-13 12:00:00,2025-03-13 12:00:00,97840.0
Korea,2025-03-13 13:00:00,2025-03-13 13:00:00,97840.0
Korea,2025-03-13 14:00:00,2025-03-13 14:00:00,97840.0
Korea,2025-03-13 15:00:00,2025-03-13 15:00:00,111440.0
Korea,2025-03-13 16:00:00,2025-03-13 16:00:00,106950.0
Korea,2025-03-13 17:00:00,2025-03-13 17:00:00,111740.0
Korea,2025-03-13 18:00:00,2025-03-13 18:00:00,111850.0
Korea,2025-03-13 19:00:00,2025-03-13 19:00:00,111850.0
Korea,2025-03-13 20:00:00,2025-03-13 20:00:00,111740.0
Korea,2025-03-13 21:00:00,2025-03-13 21:00:00,111740.0
Korea,2025-03-13 22:00:00,2025-03-13 22:00:00,111740.0
Korea,2025-03-13 23:00:00,2025-03-13 23:00:00,111740.0
Korea,2025-03-14 00:00:00,2025-03-14 00:00:00,112860.0
Korea,2025-03-14 01:00:00,2025-03-14 01:00:00,97270.0
Korea,2025-03-14 02:00:00,2025-03-14 02:00:00,96400.0
Korea,2025-03-14 03:00:00,2025-03-14 03:00:00,84430.0
Korea,2025-03-14 04:00:00,2025-03-14 04:00:00,96990.0
Korea,2025-03-14 05:00:00,2025-03-14 05:00:00,108360.0
Korea,2025-03-14 06:00:00,2025-03-14 06:00:00,112960.0
Korea,2025-03-14 07:00:00,2025-03-14 07:00:00,113600.0
Korea,2025-03-14 08:00:00,2025-03-14 08:00:00,122920.0
Korea,2025-03-14 09:00:00,2025-03-14 09:00:00,139970.0
Korea,2025-03-14 10:00:00,2025-03-14 10:00:00,122750.0
Korea,2025-03-14 11:00:00,2025-03-14 11:00:00,113500.0
Korea,2025-03-14 12:00:00,2025-03-14 12:00:00,97270.0
Korea,2025-03-14 13:00:00,2025-03-14 13:00:00,97270.0
Korea,2025-03-14 14:00:00,2025-03-14 14:00:00,97270.0
Korea,2025-03-14 15:00:00,2025-03-14 15:00:00,113260.0
Korea,2025-03-14 16:00:00,2025-03-14 16:00:00,112050.0
Korea,2025-03-14 17:00:00,2025-03-14 17:00:00,122060.0
Korea,2025-03-14 18:00:00,2025-03-14 18:00:00,121670.0
Korea,2025-03-14 19:00:00,2025-03-14 19:00:00,113800.0
Korea,2025-03-14 20:00:00,2025-03-14 20:00:00,111440.0
Korea,2025-03-14 21:00:00,2025-03-14 21:00:00,110360.0
Korea,2025-03-14 22:00:00,2025-03-14 22:00:00,111440.0
Korea,2025-03-14 23:00:00,2025-03-14 23:00:00,114000.0
Korea,2025-03-15 00:00:00,2025-03-15 00:00:00,131750.0
Korea,2025-03-15 01:00:00,2025-03-15 01:00:00,98130.0
Korea,2025-03-15 02:00:00,2025-03-15 02:00:00,97370.0
Korea,2025-03-15 03:00:00,2025-03-15 03:00:00,97030.0
Korea,2025-03-15 04:00:00,2025-03-15 04:00:00,97030.0
Korea,2025-03-15 05:00:00,2025-03-15 05:00:00,98220.0
Korea,2025-03-15 06:00:00,2025-03-15 06:00:00,98220.0
Korea,2025-03-15 07:00:00,2025-03-15 07:00:00,98260.0
Korea,2025-03-15 08:00:00,2025-03-15 08:00:00,97030.0
Korea,2025-03-15 09:00:00,2025-03-15 09:00:00,107970.0
Korea,2025-03-15 10:00:00,2025-03-15 10:00:00,97870.0
Korea,2025-03-15 11:00:00,2025-03-15 11:00:00,97650.0
Korea,2025-03-15 12:00:00,2025-03-15 12:00:00,6830.0
Korea,2025-03-15 13:00:00,2025-03-15 13:00:00,79160.0
Korea,2025-03-15 14:00:00,2025-03-15 14:00:00,67120.0
Korea,2025-03-15 15:00:00,2025-03-15 15:00:00,78740.0
Korea,2025-03-15 16:00:00,2025-03-15 16:00:00,86470.0
Korea,2025-03-15 17:00:00,2025-03-15 17:00:00,97590.0
Korea,2025-03-15 18:00:00,2025-03-15 18:00:00,98540.0
Korea,2025-03-15 19:00:00,2025-03-15 19:00:00,98540.0
Korea,2025-03-15 20:00:00,2025-03-15 20:00:00,98540.0
Korea,2025-03-15 21:00:00,2025-03-15 21:00:00,98540.0
Korea,2025-03-15 22:00:00,2025-03-15 22:00:00,98540.0
Korea,2025-03-15 23:00:00,2025-03-15 23:00:00,98540.0
Korea,2025-03-16 00:00:00,2025-03-16 00:00:00,97150.0
Korea,2025-03-16 01:00:00,2025-03-16 01:00:00,83610.0
Korea,2025-03-16 02:00:00,2025-03-16 02:00:00,82450.0
Korea,2025-03-16 03:00:00,2025-03-16 03:00:00,82450.0
Korea,2025-03-16 04:00:00,2025-03-16 04:00:00,82450.0
Korea,2025-03-16 05:00:00,2025-03-16 05:00:00,82450.0
Korea,2025-03-16 06:00:00,2025-03-16 06:00:00,85120.0
Korea,2025-03-16 07:00:00,2025-03-16 07:00:00,85120.0
Korea,2025-03-16 08:00:00,2025-03-16 08:00:00,82450.0
Korea,2025-03-16 09:00:00,2025-03-16 09:00:00,82450.0
Korea,2025-03-16 10:00:00,2025-03-16 10:00:00,95610.0
Korea,2025-03-16 11:00:00,2025-03-16 11:00:00,99890.0
Korea,2025-03-16 12:00:00,2025-03-16 12:00:00,99760.0
Korea,2025-03-16 13:00:00,2025-03-16 13:00:00,111540.0
Korea,2025-03-16 14:00:00,2025-03-16 14:00:00,99050.0
Korea,2025-03-16 15:00:00,2025-03-16 15:00:00,95610.0
Korea,2025-03-16 16:00:00,2025-03-16 16:00:00,86550.0
Korea,2025-03-16 17:00:00,2025-03-16 17:00:00,97150.0
Korea,2025-03-16 18:00:00,2025-03-16 18:00:00,98410.0
Korea,2025-03-16 19:00:00,2025-03-16 19:00:00,98410.0
Korea,2025-03-16 20:00:00,2025-03-16 20:00:00,98410.0
Korea,2025-03-16 21:00:00,2025-03-16 21:00:00,98410.0
Korea,2025-03-16 22:00:00,2025-03-16 22:00:00,98410.0
Korea,2025-03-16 23:00:00,2025-03-16 23:00:00,98410.0
Korea,2025-03-17 00:00:00,2025-03-17 00:00:00,95740.0
Korea,2025-03-17 01:00:00,2025-03-17 01:00:00,83240.0
Korea,2025-03-17 02:00:00,2025-03-17 02:00:00,83240.0
Korea,2025-03-17 03:00:00,2025-03-17 03:00:00,83240.0
Korea,2025-03-17 04:00:00,2025-03-17 04:00:00,83240.0
Korea,2025-03-17 05:00:00,2025-03-17 05:00:00,83240.0
Korea,2025-03-17 06:00:00,2025-03-17 06:00:00,87440.0
Korea,2025-03-17 07:00:00,2025-03-17 07:00:00,110790.0
Korea,2025-03-17 08:00:00,2025-03-17 08:00:00,136490.0
Korea,2025-03-17 09:00:00,2025-03-17 09:00:00,136490.0
Korea,2025-03-17 10:00:00,2025-03-17 10:00:00,129510.0
Korea,2025-03-17 11:00:00,2025-03-17 11:00:00,127560.0
Korea,2025-03-17 12:00:00,2025-03-17 12:00:00,127560.0
Korea,2025-03-17 13:00:00,2025-03-17 13:00:00,127850.0
Korea,2025-03-17 14:00:00,2025-03-17 14:00:00,127440.0
Korea,2025-03-17 15:00:00,2025-03-17 15:00:00,122980.0
Korea,2025-03-17 16:00:00,2025-03-17 16:00:00,122900.0
Korea,2025-03-17 17:00:00,2025-03-17 17:00:00,114000.0
Korea,2025-03-17 18:00:00,2025-03-17 18:00:00,114350.0
Korea,2025-03-17 19:00:00,2025-03-17 19:00:00,113230.0
Korea,2025-03-17 20:00:00,2025-03-17 20:00:00,111080.0
Korea,2025-03-17 21:00:00,2025-03-17 21:00:00,110790.0
Korea,2025-03-17 22:00:00,2025-03-17 22:00:00,110790.0
Korea,2025-03-17 23:00:00,2025-03-17 23:00:00,110790.0
Korea,2025-03-18 00:00:00,2025-03-18 00:00:00,136980.0
Korea,2025-03-18 01:00:00,2025-03-18 01:00:00,98630.0
Korea,2025-03-18 02:00:00,2025-03-18 02:00:00,89330.0
Korea,2025-03-18 03:00:00,2025-03-18 03:00:00,87310.0
Korea,2025-03-18 04:00:00,2025-03-18 04:00:00,88660.0
Korea,2025-03-18 05:00:00,2025-03-18 05:00:00,96860.0
Korea,2025-03-18 06:00:00,2025-03-18 06:00:00,110340.0
Korea,2025-03-18 07:00:00,2025-03-18 07:00:00,120490.0
Korea,2025-03-18 08:00:00,2025-03-18 08:00:00,143450.0
Korea,2025-03-18 09:00:00,2025-03-18 09:00:00,152850.0
